Date,User,Text,Link
"April 15, 2018 at 02:56PM",@realDonaldTrump,"Attorney Client privilege is now a thing of the past. I have many (too many!) lawyers and they are probably wondering when their offices, and even homes, are going to be raided with everything, including their phones and computers, taken. All lawyers are deflated and concerned!",http://twitter.com/realDonaldTrump/status/985502053345751040
"April 15, 2018 at 03:07PM",@realDonaldTrump,"Slippery James Comey, a man who always ends up badly and out of whack (he is not smart!), will go down as the WORST FBI Director in history, by far!",http://twitter.com/realDonaldTrump/status/985504808646971392
"April 15, 2018 at 04:44PM",@realDonaldTrump,"Just hit 50% in the Rasmussen Poll, much higher than President Obama at same point. With all of the phony stories and Fake News, it’s hard to believe! Thank you America, we are doing Great Things.",http://twitter.com/realDonaldTrump/status/985529299905187840
"April 16, 2018 at 02:25PM",@realDonaldTrump,"Comey drafted the Crooked Hillary exoneration long before he talked to her (lied in Congress to Senator G), then based his decisions on her poll numbers. Disgruntled, he, McCabe, and the others, committed many crimes!",http://twitter.com/realDonaldTrump/status/985856662866202624
"April 16, 2018 at 02:31PM",@realDonaldTrump,Russia and China are playing the Currency Devaluation game as the U.S. keeps raising interest rates. Not acceptable!,http://twitter.com/realDonaldTrump/status/985858100149309441
"April 17, 2018 at 02:52AM",@realDonaldTrump,"RT @GOPChairwoman: We’re in a prime position to defend our majorities in 2018. Let’s defy history. #MAGA #LeadRight
https://t.co/fo8g0pSjWQ",http://twitter.com/realDonaldTrump/status/986044788163084288
"April 17, 2018 at 02:56AM",@realDonaldTrump,RT @GOPChairwoman: Comey’s misconduct once led both Republicans and Democrats to call for his firing. His reputation rehabilitation book tour won't help. https://t.co/g5jnfial6k,http://twitter.com/realDonaldTrump/status/986045749489172480
"April 17, 2018 at 02:56AM",@realDonaldTrump,RT @GOP: Our entire RNC family offers prayers of comfort and peace for Barbara Bush and the entire Bush family.,http://twitter.com/realDonaldTrump/status/986045762227396610
"April 17, 2018 at 02:57AM",@realDonaldTrump,"RT @IvankaTrump: Looking forward to traveling to Manchester, NH tomorrow with Sec @stevenmnuchin1 to celebrate the last #TaxDay under the outdated former tax code. With the historic passage of the #TaxCutsandJobsAct, Americans are able to keep more of their hard-earned money in their pockets.",http://twitter.com/realDonaldTrump/status/986046000518303745
"April 17, 2018 at 02:57AM",@realDonaldTrump,"RT @WaysandMeansGOP: Tomorrow is #TaxDay and the good news is this is the last year you will have to file using the old, broken code. Check out Chairman @RepKevinBrady’s op-ed in @USAToday ⬇️ https://t.co/YzN8pXA6AM",http://twitter.com/realDonaldTrump/status/986046062745063425
"April 17, 2018 at 03:04AM",@realDonaldTrump,"RT @GOPChairwoman: Crumbs are still coming. #MAGA
https://t.co/JFZL6czboZ",http://twitter.com/realDonaldTrump/status/986047601047896064
"April 17, 2018 at 02:24PM",@realDonaldTrump,"Employment is up, Taxes are DOWN. Enjoy!",http://twitter.com/realDonaldTrump/status/986218862625648640
"April 17, 2018 at 02:24PM",@realDonaldTrump,I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security.,http://twitter.com/realDonaldTrump/status/986218867780448261
"April 17, 2018 at 02:24PM",@realDonaldTrump,Looks like Jerry Brown and California are not looking for safety and security along their very porous Border. He cannot come to terms for the National Guard to patrol and protect the Border. The high crime rate will only get higher. Much wanted Wall in San Diego already started!,http://twitter.com/realDonaldTrump/status/986218870506754048
"April 17, 2018 at 02:24PM",@realDonaldTrump,"So many people are seeing the benefits of the Tax Cut Bill. Everyone is talking, really nice to see!",http://twitter.com/realDonaldTrump/status/986218871991492608
"April 17, 2018 at 06:46PM",@realDonaldTrump,RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu,http://twitter.com/realDonaldTrump/status/986284798468673536
"April 17, 2018 at 07:24PM",@realDonaldTrump,"RT @WhiteHouse: Out with the old, in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️
https://t.co/eEHFWkG8xm",http://twitter.com/realDonaldTrump/status/986294410483822592
"April 17, 2018 at 07:25PM",@realDonaldTrump,"RT @WhiteHouse: Syrian President Bashar al-Assad’s April 7 attack on innocent civilians violated international law, the Chemical Weapons Convention, and several U.N. Security Council Resolutions. He must be held accountable. On Friday, the U.S. and its allies responded. https://t.co/s88dTnB8KH",http://twitter.com/realDonaldTrump/status/986294490074832896
"April 17, 2018 at 07:25PM",@realDonaldTrump,"RT @RepKevinBrady: Starting next year, you will be able to file under the new tax law, which means MORE money in your pocket – all without the frustration and confusion of our current tax code. Out With the Old, In With the New. #TaxDay2018. https://t.co/eMVAE6ORDc",http://twitter.com/realDonaldTrump/status/986294577157033984
"April 17, 2018 at 07:26PM",@realDonaldTrump,"RT @VP: Thanks to the historic TRUMP TAX CUTS, today marks the last time the American people will file taxes under a complicated &amp; outdated tax system. Our Tax Cuts– the largest in American history– will save YOU money, increase opportunity &amp; create more JOBS for American workers #TaxDay",http://twitter.com/realDonaldTrump/status/986294728810487808
"April 17, 2018 at 07:26PM",@realDonaldTrump,RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 35 yrs where fewest no. of #smallbiz owners told us that #taxes are their #1 problem. More here: https://t.co/X98ezQFePH https://t.co/AYv7TmPlkR,http://twitter.com/realDonaldTrump/status/986294947841232896
"April 17, 2018 at 07:51PM",@realDonaldTrump,"Getting ready to meet Prime Minister Abe of Japan, a truly fine gentleman!",http://twitter.com/realDonaldTrump/status/986301228337508354
"April 17, 2018 at 07:59PM",@realDonaldTrump,"Rasmussen just came out at 51% Approval despite the Fake News Media. They were one of the three most accurate on Election Day. Just about the most inaccurate were CNN and ABC News/Washington Post, and they haven’t changed (get new pollsters). Much of the media is a Scam!",http://twitter.com/realDonaldTrump/status/986303188587425794
"April 17, 2018 at 10:45PM",@realDonaldTrump,Welcome Prime Minister Abe! https://t.co/538EYyfWDq,http://twitter.com/realDonaldTrump/status/986344953134673922
"April 17, 2018 at 11:34PM",@realDonaldTrump,"Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, including aggravated felons. This is a public safety crisis that can only be fixed by....",http://twitter.com/realDonaldTrump/status/986357228306354178
"April 17, 2018 at 11:34PM",@realDonaldTrump,....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. Keep America Safe!,http://twitter.com/realDonaldTrump/status/986357230219022342
"April 17, 2018 at 11:55PM",@realDonaldTrump,RT @FoxBusiness: WATCH LIVE: @IvankaTrump and @stevenmnuchin1 host tax event on Tax Day in New Hampshire. (Courtesy: WBZ) https://t.co/C3zrWHy3Wr,http://twitter.com/realDonaldTrump/status/986362433479610370
"April 17, 2018 at 11:55PM",@realDonaldTrump,"RT @IvankaTrump: Great to be with Secretary Mnuchin &amp; former Governor Sununu in Derry, NH on #TaxDay to highlight the tremendous benefits of #TaxCuts for hard working American families. https://t.co/cOxzqYoqqh",http://twitter.com/realDonaldTrump/status/986362521417371648
"April 18, 2018 at 12:59AM",@realDonaldTrump,States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to traditional tax paying stores!,http://twitter.com/realDonaldTrump/status/986378606606737408
"April 18, 2018 at 02:05AM",@realDonaldTrump,.@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4NzyjxqAFM,http://twitter.com/realDonaldTrump/status/986395361815166981
"April 18, 2018 at 04:23AM",@realDonaldTrump,.@FLOTUS Melania and I join the Nation in celebrating the life of Barbara Bush: https://t.co/4OW72iddQx,http://twitter.com/realDonaldTrump/status/986430103075868672
"April 18, 2018 at 04:26AM",@realDonaldTrump,It is my great honor to host @JPN_PMO @AbeShinzo! https://t.co/QxMpCGRycF,http://twitter.com/realDonaldTrump/status/986430856750395392
"April 18, 2018 at 04:32AM",@realDonaldTrump,"Pastor Andrew Brunson, a fine gentleman and Christian leader in the United States, is on trial and being persecuted in Turkey for no reason. They call him a Spy, but I am more a Spy than he is. Hopefully he will be allowed to come home to his beautiful family where he belongs!",http://twitter.com/realDonaldTrump/status/986432143189512192
"April 18, 2018 at 04:49AM",@realDonaldTrump,"While Japan and South Korea would like us to go back into TPP, I don’t like the deal for the United States. Too many contingencies and no way to get out if it doesn’t work. Bilateral deals are far more efficient, profitable and better for OUR workers. Look how bad WTO is to U.S.",http://twitter.com/realDonaldTrump/status/986436520444866560
"April 18, 2018 at 11:42AM",@realDonaldTrump,RT @realDonaldTrump: ....Congress – House and Senate must quickly pass a legislative fix to ensure violent criminal aliens can be removed from our society. Keep America Safe!,http://twitter.com/realDonaldTrump/status/986540409903042560
"April 18, 2018 at 11:42AM",@realDonaldTrump,"RT @realDonaldTrump: Today’s Court decision means that Congress must close loopholes that block the removal of dangerous criminal aliens, including aggravated felons. This is a public safety crisis that can only be fixed by....",http://twitter.com/realDonaldTrump/status/986540431436640256
"April 18, 2018 at 11:42AM",@realDonaldTrump,RT @realDonaldTrump: States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to traditional tax paying stores!,http://twitter.com/realDonaldTrump/status/986540502064484354
"April 18, 2018 at 11:43AM",@realDonaldTrump,"RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated, broken system. #BYE-BYE https://t.co/tYpN50zDxY",http://twitter.com/realDonaldTrump/status/986540705538506752
"April 18, 2018 at 11:45AM",@realDonaldTrump,"RT @AbeShinzo: フロリダに到着し、早速トランプ大統領との首脳会談に臨みました。今日は、大半を北朝鮮問題に費やし、非常に重要な点で認識を一致させることができました。
「日本のために最善となるようベストを尽くす」
トランプ大統領は、来る米朝首脳会談で拉致問題を取り上げることを確約してくれました。 https://t.co/jmwobadARS",http://twitter.com/realDonaldTrump/status/986541247237181441
